Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BP3	6-2-2025	12:39:57:741	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.943762	
32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.313377	
33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.857962	
34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.206749	
35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.247365	
36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.892248	
37	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.887385	
38	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.919743	
39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.203695	
40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.794948	
41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.001116	
42	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.946618	
43	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.675276	
44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.869044	
45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.050484	
46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.871359	
47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.006097	
48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.641796	
49	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.759349	
50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.736804	
51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.829858	
52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.886158	
53	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.391833	
54	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.533317	
55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.837531	
56	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.610514	
57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.651837	
58	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.935334	
59	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.956465	
60	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.883705	
61	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.783773	
62	-1.726569	0.140043	-1.806763	0.154292	-1.892676	0.587179	-2.104735	0.944363	NaN	NaN	0.726031	
63	-1.689483	0.150089	-1.771982	0.159113	-1.874626	0.588261	-2.089704	0.943481	NaN	NaN	4.496933	
64	-1.656121	0.153126	-1.739823	0.161568	-1.851720	0.588650	-2.076095	0.937941	NaN	NaN	1.660411	
65	-1.629618	0.165148	-1.713445	0.168029	-1.851420	0.587171	-2.070367	0.939768	NaN	NaN	3.700013	
66	-1.607143	0.170851	-1.692320	0.169707	-1.844285	0.584081	-2.066269	0.934768	NaN	NaN	3.394121	
67	-1.585965	0.184345	-1.673453	0.168171	-1.833328	0.579774	-2.052246	0.932197	NaN	NaN	2.211198	
68	-1.570564	0.183524	-1.657935	0.163567	-1.821145	0.573880	-2.038648	0.927110	NaN	NaN	0.683096	
69	-1.558806	0.175648	-1.645184	0.159695	-1.808682	0.569825	-2.026436	0.922921	NaN	NaN	1.725831	
70	-1.544004	0.176773	-1.630196	0.158785	-1.797400	0.567416	-2.011565	0.922577	NaN	NaN	2.659239	
71	-1.529089	0.176185	-1.615507	0.157797	-1.787312	0.564538	-1.998754	0.921276	NaN	NaN	3.263299	
72	-1.520576	0.172513	-1.607039	0.152815	-1.773657	0.561628	-1.986370	0.917597	NaN	NaN	2.109156	
73	-1.515351	0.161627	-1.601357	0.145623	-1.758368	0.558137	-1.971261	0.913964	NaN	NaN	1.609756	
74	-1.508649	0.157178	-1.594759	0.139859	-1.745464	0.554633	-1.957311	0.911162	NaN	NaN	2.585103	
75	-1.503183	0.152385	-1.589873	0.135648	-1.732994	0.553044	-1.945038	0.909513	NaN	NaN	0.265467	
76	-1.496033	0.145988	-1.583531	0.131229	-1.719210	0.551085	-1.930197	0.908032	NaN	NaN	1.727435	
77	-1.490495	0.136353	-1.578058	0.124479	-1.711085	0.545191	-1.915290	0.905985	NaN	NaN	1.802385	
78	-1.485829	0.129618	-1.573990	0.116932	-1.705911	0.537958	-1.905245	0.901511	NaN	NaN	1.022943	
79	-1.480370	0.123799	-1.568875	0.112756	-1.695222	0.535383	-1.893398	0.899444	1.410933	-1.797055	1.441259	
80	-1.472582	0.116896	-1.561095	0.107910	-1.683981	0.531661	-1.879930	0.896738	1.407741	-1.783838	2.861479	
81	-1.468801	0.116658	-1.557929	0.109302	-1.664915	0.537335	-1.864531	0.900016	1.412363	-1.765742	2.956049	
82	-1.465855	0.119305	-1.556134	0.110515	-1.650754	0.541309	-1.855137	0.900949	1.416596	-1.751342	-0.262889	
83	-1.459988	0.117122	-1.550045	0.110700	-1.633525	0.543712	-1.830784	0.907476	1.420409	-1.734371	1.099720	
84	-1.457163	0.113945	-1.547014	0.110970	-1.616230	0.546567	-1.806922	0.913916	1.422546	-1.717374	2.712160	
85	-1.463037	0.109121	-1.552633	0.109585	-1.607182	0.547271	-1.802992	0.911523	1.422301	-1.705784	4.648210	
86	-1.469159	0.094618	-1.553523	0.112176	-1.595852	0.550987	-1.795515	0.912990	1.423808	-1.695360	1.648647	
87	-1.470223	0.086043	-1.551977	0.111204	-1.584602	0.550720	-1.775987	0.917229	1.424724	-1.683191	1.052612	
88	-1.467637	0.090794	-1.552836	0.107138	-1.573688	0.547558	-1.756983	0.918072	1.426311	-1.667091	1.364613	
89	-1.459708	0.098131	-1.547474	0.108015	-1.561845	0.548671	-1.740166	0.921682	1.428569	-1.653895	2.087657	
90	-1.452456	0.097690	-1.540310	0.109274	-1.553025	0.549805	-1.721546	0.927491	1.431667	-1.644875	2.327610	
91	-1.459729	0.088943	-1.545672	0.105277	-1.549656	0.546290	-1.712333	0.926013	1.431865	-1.637758	1.819287	
92	-1.472992	0.086812	-1.557585	0.104889	-1.544744	0.545853	-1.702767	0.927162	1.435095	-1.624412	2.136549	
93	-1.470036	0.091271	-1.556466	0.105251	-1.537693	0.545917	-1.688378	0.930049	1.437722	-1.611901	1.199906	
94	-1.469671	0.087693	-1.554893	0.104983	-1.531906	0.545425	-1.675367	0.932042	1.439594	-1.600879	1.289354	
95	-1.471488	0.087039	-1.556408	0.105015	-1.526726	0.545049	-1.663791	0.933661	1.441587	-1.588968	3.175892	
96	-1.471746	0.086057	-1.556042	0.105609	-1.521113	0.545208	-1.651873	0.935728	1.443683	-1.576160	1.838909	
97	-1.470125	0.086535	-1.554469	0.106048	-1.515520	0.545247	-1.639216	0.937826	1.445552	-1.563470	2.120150	
98	-1.469482	0.086219	-1.553380	0.106591	-1.510285	0.545422	-1.626019	0.940231	1.447365	-1.551291	3.459295	
99	-1.468148	0.086456	-1.551851	0.107050	-1.505283	0.545548	-1.612519	0.942612	1.449427	-1.538959	2.265349	
100	-1.466113	0.087283	-1.549908	0.107465	-1.500212	0.545650	-1.598931	0.944824	1.451708	-1.525891	1.453582	
101	-1.464402	0.087319	-1.547978	0.107809	-1.495526	0.545714	-1.584547	0.947148	1.454001	-1.513262	2.312994	
102	-1.461798	0.089561	-1.546111	0.108007	-1.490589	0.545552	-1.570779	0.948952	1.457022	-1.499641	1.111074	
103	-1.460211	0.088629	-1.544021	0.108172	-1.485846	0.545384	-1.555644	0.950844	1.459919	-1.485524	2.011143	
104	-1.461750	0.088152	-1.545840	0.106848	-1.483357	0.543483	-1.543987	0.950629	1.461404	-1.475148	0.463338	
105	-1.462373	0.087417	-1.546479	0.106023	-1.479915	0.542039	-1.531022	0.950773	1.463386	-1.462894	2.196419	
106	-1.451832	0.094459	-1.537756	0.108769	-1.471007	0.544579	-1.513074	0.954646	1.470748	-1.438969	2.523107	
107	-1.457434	0.090589	-1.542884	0.106496	-1.469678	0.541206	-1.504622	0.952245	1.470761	-1.430983	0.565228	
108	-1.465133	0.085763	-1.549994	0.103481	-1.470161	0.536986	-1.497110	0.948886	1.469577	-1.424857	0.004048	
109	-1.469165	0.082362	-1.553491	0.101748	-1.469276	0.534379	-1.487792	0.946997	1.469681	-1.415958	1.794253	
110	-1.472254	0.079525	-1.555474	0.102208	-1.467335	0.534139	-1.477085	0.947087	1.469697	-1.405792	1.283144	
111	-1.476332	0.077492	-1.558511	0.102825	-1.465219	0.533734	-1.462422	0.946927	1.470240	-1.392203	1.724493	
112	-1.472446	0.079008	-1.554703	0.104386	-1.460702	0.535137	-1.449569	0.948301	1.470418	-1.377957	1.526638	
113	-1.467856	0.080201	-1.549081	0.108200	-1.454369	0.538728	-1.435948	0.951798	1.470788	-1.363270	-0.269564	
114	-1.473282	0.077328	-1.551982	0.111001	-1.453118	0.540819	-1.422355	0.953244	1.471735	-1.353216	0.388525	
115	-1.476195	0.074615	-1.553606	0.110998	-1.449657	0.539603	-1.411916	0.951704	1.472225	-1.346006	1.698594	
116	-1.472659	0.078355	-1.550685	0.113519	-1.444400	0.541007	-1.402113	0.953067	1.472082	-1.334181	2.853003	
117	-1.471622	0.080398	-1.546077	0.122393	-1.427826	0.545966	-1.389213	0.958983	1.472337	-1.320307	2.234506	
118	-1.471248	0.081049	-1.540635	0.131278	-1.411480	0.550781	-1.377778	0.964650	1.471705	-1.308656	1.196232	
119	-1.468565	0.083264	-1.535210	0.137244	-1.399821	0.553928	-1.368262	0.968175	1.470610	-1.297762	1.007983	
120	-1.468818	0.076315	-1.534713	0.131727	-1.399632	0.548639	-1.353633	0.961521	1.469213	-1.283496	2.587101	
121	-1.470240	0.070225	-1.536038	0.126305	-1.398451	0.542565	-1.340898	0.953951	1.466725	-1.268838	0.678091	
122	-1.469935	0.065649	-1.536045	0.121825	-1.400267	0.539179	-1.334439	0.949214	1.465453	-1.258399	1.878448	
123	-1.462829	0.061332	-1.532388	0.112102	-1.412209	0.534842	-1.333248	0.942401	1.459472	-1.250673	0.221521	
124	-1.460711	0.060041	-1.533647	0.104994	-1.424955	0.531376	-1.328126	0.934942	1.453442	-1.242226	1.896533	
125	-1.466580	0.059763	-1.539616	0.104598	-1.421022	0.528209	-1.311519	0.928435	1.451760	-1.224440	3.561535	
126	-1.465681	0.064328	-1.540805	0.104702	-1.416564	0.526558	-1.297601	0.923974	1.453089	-1.208924	0.430274	
127	-1.467773	0.066144	-1.542206	0.108026	-1.410244	0.527366	-1.281061	0.921553	1.451637	-1.193972	2.854617	
128	-1.470303	0.067282	-1.545810	0.107407	-1.408707	0.525164	-1.270804	0.916481	1.446116	-1.180685	2.689475	
129	-1.464267	0.069559	-1.545180	0.098505	-1.415881	0.519085	-1.280719	0.911204	1.439725	-1.169977	0.581453	
130	-1.456853	0.067783	-1.538742	0.093788	-1.420027	0.517930	-1.296750	0.913629	1.435031	-1.164704	0.077822	
131	-1.454988	0.064857	-1.535999	0.092791	-1.419886	0.517943	-1.287355	0.910802	1.423125	-1.165037	0.583174	
132	-1.457415	0.061912	-1.536566	0.094170	-1.411663	0.516869	-1.265635	0.905011	1.416401	-1.155505	1.437515	
133	-1.455900	0.060485	-1.534550	0.093757	-1.402588	0.514354	-1.253487	0.901272	1.414400	-1.140396	2.246473	
134	-1.452434	0.064853	-1.532638	0.095175	-1.392058	0.512995	-1.237081	0.897557	1.412574	-1.126434	0.818898	
135	-1.450834	0.069455	-1.531515	0.098991	-1.381463	0.513480	-1.219758	0.895044	1.413217	-1.114908	1.524373	
136	-1.453061	0.066135	-1.532164	0.098578	-1.372254	0.509620	-1.207465	0.889861	1.407981	-1.102315	1.019175	
137	-1.456678	0.061177	-1.532253	0.100625	-1.358592	0.506115	-1.192615	0.885831	1.404064	-1.088544	2.863769	
138	-1.456396	0.067341	-1.530314	0.109794	-1.345810	0.510281	-1.170823	0.885995	1.406146	-1.072013	3.183583	
139	-1.454870	0.071533	-1.528750	0.114159	-1.335903	0.510909	-1.154754	0.883726	1.402699	-1.055966	0.329458	
140	-1.451337	0.068846	-1.523431	0.114602	-1.326522	0.509542	-1.142567	0.881080	1.399352	-1.036180	2.957687	
141	-1.449605	0.070496	-1.520590	0.117784	-1.314463	0.507933	-1.128685	0.878780	1.399753	-1.018610	3.106278	
142	-1.450292	0.063871	-1.516290	0.119463	-1.306405	0.507778	-1.116005	0.876590	1.399567	-1.006629	1.338963	
143	-1.445556	0.074593	-1.511309	0.129462	-1.289064	0.510931	-1.096069	0.878229	1.398365	-0.990137	3.647336	
144	-1.447131	0.069237	-1.506419	0.132891	-1.276297	0.509766	-1.084797	0.877921	1.398170	-0.975755	0.155101	
145	-1.452555	0.050858	-1.498953	0.135479	-1.263313	0.508905	-1.068864	0.875757	1.399212	-0.959403	4.404590	
146	-1.452445	0.051684	-1.491814	0.144205	-1.242154	0.508192	-1.050821	0.876861	1.400636	-0.945775	1.036760	
147	-1.454045	0.052970	-1.484312	0.149916	-1.216496	0.500886	-1.035838	0.875029	1.398216	-0.935113	2.673187	
148	-1.451748	0.058230	-1.473019	0.157167	-1.188388	0.494724	-1.024946	0.876755	1.398362	-0.922030	2.531116	
149	-1.447511	0.064632	-1.453819	0.169863	-1.155886	0.495750	-1.013952	0.886275	1.398702	-0.912646	4.506222	
150	-1.441350	0.075190	-1.432823	0.183412	-1.121504	0.496588	-1.001773	0.894440	1.397046	-0.910100	3.446640	
151	-1.431786	0.086203	-1.412667	0.191603	-1.090628	0.493797	-0.996887	0.898449	1.397540	-0.901016	2.143652	
152	-1.419118	0.100455	-1.392794	0.201969	-1.059019	0.491141	-0.980621	0.898924	1.402889	-0.882418	2.660050	
153	-1.400198	0.116493	-1.369735	0.212008	-1.025695	0.488869	-0.961099	0.899040	1.408262	-0.869508	3.461436	
154	-1.351861	0.138453	-1.347080	0.223908	-0.993968	0.489113	-0.947188	0.901685	1.414020	-0.852640	1.271190	
155	-1.324169	0.150855	-1.324593	0.236383	-0.963416	0.490508	-0.931643	0.904553	1.425407	-0.829150	1.145481	
156	-1.303286	0.153423	-1.299075	0.238739	-0.935275	0.489091	-0.916046	0.903944	1.424730	-0.812135	3.621163	
157	-1.292452	0.155409	-1.275617	0.240783	-0.910701	0.489495	-0.899403	0.904676	1.424667	-0.800656	1.237420	
158	-1.277952	0.158885	-1.251438	0.245910	-0.885513	0.493138	-0.883285	0.908576	1.429293	-0.788038	2.055520	
159	-1.258059	0.158877	-1.222738	0.248489	-0.858714	0.498523	-0.873518	0.913663	1.433108	-0.775211	1.467156	
160	-1.224412	0.160979	-1.191813	0.250399	-0.828975	0.502152	-0.861139	0.916284	1.436296	-0.759970	2.826545	
161	-1.176382	0.167723	-1.157627	0.254469	-0.793736	0.504678	-0.833482	0.918228	1.438661	-0.737228	1.493678	
162	-1.126472	0.171752	-1.121635	0.256951	-0.760315	0.510811	-0.812880	0.922967	1.443208	-0.721751	1.204850	
163	-1.096596	0.168536	-1.087878	0.254937	-0.731580	0.515839	-0.808983	0.924043	1.444088	-0.713809	2.367254	
164	-1.057604	0.162631	-1.054348	0.248935	-0.706109	0.520524	-0.812667	0.921939	1.442920	-0.707146	2.614702	
165	-1.032470	0.156264	-1.018826	0.245440	-0.678094	0.526353	-0.790545	0.926291	1.449051	-0.688214	4.053790	
166	-1.000285	0.152688	-0.989020	0.242129	-0.653828	0.529451	-0.761175	0.930867	1.453398	-0.673650	1.140506	
167	-0.948303	0.149552	-0.955472	0.234241	-0.631536	0.534066	-0.738690	0.935541	1.457213	-0.660289	1.997564	
168	-0.890715	0.147259	-0.915837	0.225420	-0.607900	0.541716	-0.734845	0.937377	1.460504	-0.646280	1.480249	
169	-0.854266	0.138573	-0.879182	0.217012	-0.585951	0.546819	-0.720639	0.939912	1.462486	-0.633850	1.981697	
170	-0.828593	0.116893	-0.837922	0.204793	-0.566347	0.552778	-0.706754	0.943864	1.467109	-0.621895	3.613634	
171	-0.781221	0.114724	-0.802340	0.200163	-0.543180	0.557540	-0.682735	0.948927	1.472185	-0.606765	1.261717	
172	-0.729356	0.119784	-0.768934	0.193579	-0.522702	0.560056	-0.667345	0.949568	1.470303	-0.594474	2.526456	
173	-0.680449	0.114628	-0.728500	0.182117	-0.506147	0.563626	-0.659022	0.949993	1.470148	-0.583081	-0.389676	
174	-0.635543	0.100524	-0.684130	0.167908	-0.491329	0.565209	-0.655152	0.947057	1.468959	-0.571326	1.962647	
175	-0.587607	0.096699	-0.642433	0.158578	-0.474854	0.567168	-0.653292	0.942434	1.465164	-0.560964	1.480909	
176	-0.540383	0.093837	-0.599692	0.151056	-0.461369	0.570455	-0.653187	0.939027	1.462358	-0.552996	3.318585	
177	-0.491791	0.094952	-0.555643	0.144138	-0.447837	0.572379	-0.641751	0.939837	1.462424	-0.542974	2.707505	
178	-0.444114	0.097574	-0.513237	0.138335	-0.436016	0.573153	-0.632602	0.939171	1.462040	-0.531719	1.307240	
179	-0.400157	0.096557	-0.471084	0.134415	-0.422978	0.573409	-0.619988	0.939219	1.461376	-0.523464	1.808174	
180	-0.354818	0.092899	-0.426705	0.129351	-0.407901	0.570574	-0.604326	0.936734	1.461283	-0.509695	1.736677	
181	-0.311508	0.100317	-0.386354	0.128496	-0.393005	0.570062	-0.589526	0.936169	1.462251	-0.495792	-0.169202	
182	-0.269673	0.104298	-0.346504	0.124966	-0.380622	0.565241	-0.577915	0.930915	1.458604	-0.484385	3.564828	
183	-0.228907	0.106969	-0.306679	0.125696	-0.365649	0.563319	-0.562660	0.929174	1.454785	-0.479511	1.185097	
184	-0.187703	0.116257	-0.267025	0.130130	-0.347014	0.564420	-0.544251	0.930145	1.455080	-0.472846	1.808857	
185	-0.150483	0.119401	-0.231137	0.128769	-0.332667	0.558552	-0.529718	0.924376	1.451807	-0.450210	1.713767	
186	-0.114072	0.124993	-0.196217	0.129624	-0.316448	0.554561	-0.503574	0.925470	1.452731	-0.422125	3.343301	
187	-0.081036	0.133714	-0.164711	0.132557	-0.302559	0.552107	-0.491895	0.921904	1.449845	-0.401432	2.123950	
188	-0.051151	0.142008	-0.135465	0.134276	-0.290907	0.547617	-0.490282	0.912143	1.444427	-0.386016	2.464993	
189	-0.021472	0.147054	-0.106112	0.137177	-0.274442	0.545441	-0.474881	0.909336	1.443484	-0.371910	1.045432	
190	0.005040	0.152288	-0.079541	0.139728	-0.258215	0.543584	-0.458462	0.907507	1.441837	-0.359919	2.843182	
191	0.027055	0.155266	-0.057407	0.141638	-0.246750	0.540606	-0.445357	0.905309	1.439808	-0.345151	3.305729	
192	0.044950	0.155174	-0.039440	0.141072	-0.233382	0.537830	-0.436537	0.900095	1.437335	-0.329708	0.802524	
193	0.060070	0.153027	-0.024181	0.138141	-0.216142	0.535840	-0.423116	0.895835	1.435432	-0.314909	2.318052	
194	0.072208	0.149937	-0.011777	0.134125	-0.198794	0.534140	-0.406236	0.893731	1.434116	-0.301739	1.388418	
195	0.083672	0.146116	-0.000372	0.129973	-0.184079	0.531536	-0.387014	0.893741	1.430125	-0.288544	3.091928	
196	0.092013	0.138189	0.007483	0.124619	-0.171163	0.528481	-0.381323	0.886718	1.422252	-0.276958	1.126170	
197	0.097733	0.129308	0.012868	0.118086	-0.156184	0.526049	-0.373447	0.880067	1.417992	-0.263245	2.469532	
198	0.104047	0.122257	0.018952	0.112602	-0.139762	0.524688	-0.354752	0.879752	1.418878	-0.246770	2.766876	
199	0.110513	0.118033	0.025017	0.110916	-0.122605	0.527082	-0.334781	0.883463	1.420878	-0.230943	3.884908	
200	0.117955	0.115051	0.032087	0.109000	-0.107528	0.527906	-0.320111	0.884075	1.418161	-0.217322	14.170229	
201	0.126378	0.110556	0.039980	0.107200	-0.091716	0.528674	-0.305442	0.883933	1.419536	-0.202079	51.880068	
202	0.133066	0.101646	0.046507	0.102914	-0.076252	0.527114	-0.291590	0.881608	1.416830	-0.191260	222.307064	
203	0.136074	0.093512	0.050207	0.100882	-0.059786	0.528585	-0.270559	0.885792	1.417452	-0.176680	448.403648	
204	0.139472	0.092532	0.053355	0.101501	-0.041593	0.532752	-0.251725	0.890136	1.419820	-0.159999	457.288418	
205	0.143453	0.091372	0.057308	0.102178	-0.025165	0.535873	-0.235747	0.892967	1.422383	-0.142870	605.578820	
206	0.146904	0.088770	0.061110	0.101526	-0.010177	0.537245	-0.226208	0.891242	1.423496	-0.128964	678.616659	
207	0.150481	0.091235	0.064046	0.103380	0.008131	0.541198	-0.202821	0.897993	1.428183	-0.113153	706.351907	
208	0.152127	0.092787	0.064610	0.104046	0.022818	0.543327	-0.181105	0.903934	1.430099	-0.097379	721.639187	
209	0.153065	0.090160	0.066210	0.103593	0.033855	0.543836	-0.168701	0.904920	1.428744	-0.085723	795.863530	
210	0.153476	0.089042	0.067803	0.105596	0.045596	0.546475	-0.147748	0.911884	1.433850	-0.070700	854.514284	
211	0.152481	0.085841	0.068084	0.105179	0.054169	0.546362	-0.129122	0.916797	1.437012	-0.056370	895.372434	
212	0.151091	0.080985	0.067846	0.102797	0.060612	0.544188	-0.119643	0.916158	1.435618	-0.042656	972.244126	
213	0.152234	0.085347	0.067545	0.104213	0.072437	0.545577	-0.102280	0.919669	1.440818	-0.026230	1054.337459	
214	0.152871	0.085702	0.068882	0.106803	0.080252	0.548004	-0.086686	0.925538	1.445926	-0.011983	1094.423041	
215	0.153485	0.085272	0.070584	0.109110	0.086764	0.550211	-0.071734	0.930916	1.448449	0.001414	1120.368564	
216	0.153117	0.085735	0.070223	0.109364	0.091996	0.550325	-0.053348	0.935389	1.451003	0.015266	1133.318455	
217	0.155214	0.089326	0.069769	0.107092	0.089797	0.548223	-0.043826	0.936978	1.452433	0.028887	1136.023848	
218	0.154737	0.081328	0.071098	0.102779	0.089385	0.544006	-0.036023	0.935627	1.453781	0.043816	1127.343873	
219	0.152635	0.080126	0.070879	0.106290	0.097652	0.547009	-0.019174	0.941260	1.458906	0.058180	1103.987193	
220	0.152366	0.081903	0.070922	0.109127	0.106974	0.548990	0.002660	0.946433	1.462301	0.068816	1075.083640	
221	0.152771	0.080983	0.070034	0.104969	0.110575	0.544453	0.018461	0.944888	1.465509	0.083844	1033.221881	
222	0.154295	0.082977	0.069865	0.102801	0.110185	0.542369	0.025962	0.944995	1.468598	0.099165	990.591405	
223	0.155827	0.082855	0.071169	0.102038	0.110278	0.541682	0.033871	0.946507	1.471110	0.109701	949.410632	
224	0.156862	0.081807	0.071817	0.100101	0.112797	0.539445	0.048951	0.946979	1.472129	0.120818	909.125307	
225	0.156426	0.077296	0.072579	0.097906	0.111044	0.537524	0.050575	0.946255	1.470977	0.131090	868.457561	
226	0.158455	0.086499	0.071354	0.099810	0.113609	0.538967	0.065959	0.949440	1.475937	0.145616	834.701863	
227	0.156736	0.086235	0.070661	0.102129	0.118571	0.540679	0.086621	0.952365	1.477985	0.158890	796.821083	
228	0.157659	0.083118	0.073095	0.103007	0.124626	0.541048	0.099058	0.953407	1.476789	0.171487	766.020975	
229	0.159279	0.085987	0.074292	0.105119	0.130907	0.542343	0.112209	0.955695	1.480798	0.187271	742.917807	
230	0.159374	0.086535	0.075069	0.107536	0.140032	0.543652	0.132254	0.957644	1.483496	0.203162	722.396412	
231	0.158039	0.080146	0.076543	0.107540	0.145991	0.542960	0.146711	0.957019	1.484044	0.216163	706.059370	
232	0.158751	0.081444	0.077051	0.108564	0.150037	0.543212	0.156211	0.957454	1.484470	0.228508	692.703661	
